Number of nodes 5890 
   526 :   1445     74     73   1730 
   527 :   2126   1086   1085   1319 
   528 :   3107   2668   2994   4055 
   529 :   4444   3888   4469   4695 
   530 :   1364   2442    963    962 
   531 :   2595   2157   1436   2741 
   532 :   2443   1287    873    872 
   533 :   2715   1886   1630   1263 
   534 :   2711   2582   3073   3823 
   535 :   2268   2330   2590   3459 
   536 :   4546   5176   5389   5384 
   537 :   5353   5433   5373   5023 
   538 :   1978   3146   3817   2699 
   539 :   1308    924    923   2090 
   540 :   3365   4858   4677   3909 
   541 :   3276   2683   1578   2232 
   542 :   2862   2942   1645   2211 
   543 :   2732   2495   3840   3077 
   544 :   4319   4830   4522   3789 
   545 :   1248   2459   3816   3253 
   546 :   1829   2380   1993   1816 
   547 :   3874   4113   4870   3983 
   548 :   2622   3462   2655   1987 
   549 :   2812   2607   1788   2239 
   550 :   2908   3186   3959   2603 
   551 :   1633   2645   3393   2238 
   552 :   2592   3328   4002   3566 
   553 :   1632   1899   2645   1633 
   554 :   2176    951    950   1322 
   555 :   3467   2675   2372   1292 
   556 :   1872   1871   2756   2072 
   557 :   2112   3409   3792   2919 
   558 :   2348   1832    225    224 
   559 :    871   1698   2443    872 
   560 :   2372   2675   3989   2867 
   561 :    572   1808    574    573 
   562 :   5491   5593   5440   5205 
   563 :   2060   2599   1340   2336 
   564 :   3758   4385   4619   4134 
   565 :   4994   5368   4943   5239 
   566 :   5060   5222   5160   4731 
   567 :   5776   5854   5777   5798 
   568 :   3019   2692   3192   3135 
   569 :   1335   2120    324    323 
   570 :   1485    550    549   1791 
   571 :   1597   1964   2591   2132 
   572 :   4718   4112   4568   4950 
   573 :   1429     32   1805   2256 
   574 :   2414   3292   2975   2053 
   575 :   1805   1491   2344   2256 
   576 :    370    381    380   1828 
   577 :   3349   2848   3047   3597 
   578 :   1349   2688   3252   2079 
   579 :   5776   5793   5685   5854 
   580 :   5339   5631   5432   4958 
   581 :   2375   1008   1007   1819 
   582 :   4604   4971   5351   5103 
   583 :   1294   3193   4074   2974 
   584 :   2092   1569    461    460 
   585 :   1891    100     99   1277 
   586 :    521   1466    525    524 
   587 :   2085   2798   3193   1294 
   588 :   3902   4181   3601   3261 
   589 :   1380   2445   3583   2671 
   590 :   1623   2172   2644   1876 
   591 :   2404   2983   1909   2117 
   592 :   5385   5264   5386   5247 
   593 :   5143   4939   5204   5248 
   594 :   4945   5141   4990   5075 
   595 :   4696   5233   5584   4904 
   596 :   1492   1625   1025   1024 
   597 :   1398   2072   3158   2601 
   598 :   3908   3120   3932   4415 
   599 :   5283   4977   5180   5394 
   600 :   1591   1411   1600   1940 
   601 :   3195   3230   1564   1973 
   602 :   1979   3286   3101   2980 
   603 :   1633     97     96   1632 
   604 :   3546   2532   3704   2765 
   605 :   5813   5773   5833   5832 
   606 :   4430   5134   4758   3925 
   607 :   4738   5133   5252   5104 
   608 :   4299   3794   3556   3161 
   609 :   2714   3378   2592   2771 
   610 :   1465   2895   3048   2467 
   611 :   3030   3031   2333   1891 
   612 :   2712   2350   2584   3276 
   613 :   3464   4059   3243   3469 
   614 :    377   1826    379    378 
   615 :   2045   1534   1693   2820 
   616 :   3031   3030   3099   4080 
   617 :   3071   4523   4253   4072 
   618 :   3538   2418   1365   2654 
   619 :   2357   1148   1147   1517 
   620 :   2372   2867   4425   1573 
   621 :   2599   3345   2243   1340 
   622 :   1811    245    244   1577 
   623 :   3666   4688   4694   4190 
   624 :   4442   5087   4657   4227 
   625 :   2422   3179   3918   2525 
   626 :   1367   1774   2763   1945 
   627 :    693    692   2019   1547 
   628 :   1917   2740   1289   2185 
   629 :   3861   4066   3398   2581 
   630 :    961   1703   2381   1702 
   631 :   2216   1715   2569   3543 
   632 :   5526   5530   4965   5277 
   633 :   4153   4598   5120   4625 
   634 :   1228    480    479   1843 
   635 :   2340   3464   3469   2861 
   636 :   2073   1787    809    808 
   637 :   1361   2603   3100   1912 
   638 :   3238   3127   3908   3809 
   639 :   2088   2433   1540   2873 
   640 :   2038   1038   1037   1862 
   641 :   3860   2880   2144   3295 
   642 :   2584   3234   2683   3276 
   643 :   4401   4609   4789   4683 
   644 :   1453   2318   2783   2003 
   645 :    105    104   2400   1775 
   646 :   1025   1625   2991   1459 
   647 :   4237   4777   4648   4154 
   648 :   3116   4068   3934   3751 
   649 :   1357    293   1382   2075 
   650 :   1987   2655   2264   1551 
   651 :   2454   2149   2781   1515 
   652 :    807    806   2450   1248 
   653 :   2730   2120   1335   2507 
   654 :   1240   1580   1949    408 
   655 :   1354   1371    230    229 
   656 :   4015   4014   4355   4481 
   657 :     91     90   1665   2078 
   658 :   3273   1970   2764   3144 
   659 :   2382    520    519   1707 
   660 :   5884   5864   5847   5863 
   661 :   2163    788    787   1295 
   662 :   1301   2278    327    326 
   663 :   2580   3059   3609   3279 
   664 :   5366   5116   4703   4613 
   665 :    398   1779    400    399 
   666 :   1586   1470    613    612 
   667 :   2853   4277   1561   2401 
   668 :   1498   2115   3283   2478 
   669 :   2073   1248   3253   2684 
   670 :   4929   5345   5577   5545 
   671 :   5408   5700   5669   5646 
   672 :   1319   2944   2041   3220 
   673 :   1601   1878   2697   1258 
   674 :   3254   3631   4416   4057 
   675 :   1834   2015   2694   2328 
   676 :   1531   2356   2807   2033 
   677 :   2345   2036    292    291 
   678 :   3835   3545   1963   2889 
   679 :   2647   1644   1574   2811 
   680 :   5655   5752   5692   5614 
   681 :   3239   3790   4437   3698 
   682 :   3822   4173   3693   3129 
   683 :   1903   2801   3795   3076 
   684 :    265    264   1652   2091 
   685 :   2076   3350   2766   1997 
   686 :    987   1337   2428    988 
   687 :   4942   4867   4010   4638 
   688 :   1622   2340   2861   2392 
   689 :   1481   2064   2446   3315 
   690 :   4547   4981   5140   4754 
   691 :   1874   2199   3281   2735 
   692 :   5774   5834   5573   5732 
   693 :   5248   5204   5438   5457 
   694 :   1634    793    792   1291 
   695 :   5571   5816   5697   5739 
   696 :   5101   5333   5483   5445 
   697 :   1248   2073    808    807 
   698 :   3543   3014   1537   2216 
   699 :   2432   2129   3390   3541 
   700 :   1265   2066    740    739 
   701 :   2940   3189   3851   2821 
   702 :   3092   3508   3660   4479 
   703 :   1583   1939   2756   1871 
   704 :   3172   4228   4700   3745 
   705 :    575    574   1808    576 
   706 :   1608    476    475    474 
   707 :   2124   1314    662    661 
   708 :   2132     36     35   1597 
   709 :   2112    699    698   1258 
   710 :   4797   4937   5252   5133 
   711 :   3148   3258   3472   3805 
   712 :   4317   3982   3112   3655 
   713 :   2435   1610    478    477 
   714 :   2215   1418    138    137 
   715 :   1459   2032   3011   1571 
   716 :   1871    275    274   1583 
   717 :   5317   4141   4714   4989 
   718 :   2104   1847    316    315 
   719 :   3526   2223   1270   2912 
   720 :   2402   1638   1105   1104 
   721 :   5845   5870   5887   5880 
   722 :   2232    542    541   1407 
   723 :   2600   2178   1515   2781 
   724 :   2754   2909   1661   2313 
   725 :   3515   1303   2416   2878 
   726 :   2759   1275   1646   1882 
   727 :   4186   4872   4838   4640 
   728 :   2416    250    249   1727 
   729 :    398    397   2108   1779 
   730 :   1251   1659    726    725 
   731 :   1632   1289   2740   2061 
   732 :   1575   1827    349    348 
   733 :   3349   2000   2367   2848 
   734 :   4443   3724   4154   4648 
   735 :   2876   3800   3454   2028 
   736 :   2248   2817   2626   1267 
   737 :   2512   3669   4319   3789 
   738 :   2135   1603     48     47 
   739 :   2072   1398    278    277 
   740 :   1583   1345   2937   1939 
   741 :   2758   3806   3155   3829 
   742 :   2885   2872   1892   2234 
   743 :   3211   2429   1582   2470 
   744 :   5742   5574   5779   5805 
   745 :   2694   3059   2580   2328 
   746 :   5308   4948   5006   5304 
   747 :   5341   5589   5437   5340 
   748 :   5861   5880   5887   5876 
   749 :   5833   5862   5878   5860 
   750 :   1791    549    548   1748 
   751 :   1465   2467   3574   1265 
   752 :   2085   2797   3821   2798 
   753 :   2044   2242   1607   2705 
   754 :   5213   5374   5383   5428 
   755 :     32   1429     34     33 
   756 :   1509   1989   2819   1617 
   757 :    114    113   1552   1724 
   758 :   2140   1324   1109   1108 
   759 :   3781   2671   3583   3756 
   760 :   1663   2795   3246   2179 
   761 :    269   2180   3484   1528 
   762 :   4217   4544   3132   3812 
   763 :   2972   2355   2356   3435 
   764 :   4922   5193   5429   5224 
   765 :   2023   2755   3451   2701 
   766 :   4695   4753   4882   4444 
   767 :   4633   4576   5217   5162 
   768 :   2153   1117   1116   1682 
   769 :   2123     11   1124   1561 
   770 :   1252   1189   2297   2471 
   771 :   1524   1767    773    772 
   772 :   1988   2923   1553   1763 
   773 :   2877   3636   3862   2723 
   774 :    457    456    455    458 
   775 :   2382   1466    521    520 
   776 :   2155   1377   2188   2815 
   777 :   3348   3695   4688   4085 
   778 :   2377   1420   1787   2738 
   779 :   5401   5692   5805   5567 
   780 :    933    932   1331   2426 
   781 :    344    343   2160   1859 
   782 :    117   2189   1526    118 
   783 :   2199   1246   2254   2750 
   784 :   3300   3702   3263   2583 
   785 :   2418   3538   1942   1758 
   786 :   1536   2121   2556   2145 
   787 :   4905   5178   5390   5240 
   788 :   4373   4664   4823   5065 
   789 :   1077   1076   2196   1657 
   790 :   1235   1853    463    462 
   791 :   1379   2962   2511   1274 
   792 :   5210   5456   5230   5466 
   793 :   3868   2664   2001   3069 
   794 :   3443   3552   3154   3797 
   795 :   5044   3721   4512   4660 
   796 :   1385    232    231   1661 
   797 :   3094   3726   4145   4351 
   798 :   3702   3300   2770   3793 
   799 :   2127   1630   1886   2662 
   800 :   3198   3923   2440   2971 
   801 :   4316   4272   5062   4874 
   802 :   5636   5698   5570   5755 
   803 :   2978   3372   3752   3287 
   804 :   2889   3157   4304   3835 
   805 :   1065   2118   2462   1253 
   806 :   2393   1017   1016   1835 
   807 :   4646   4889   5059   4606 
   808 :   1462   2198   2552   3562 
   809 :   4080   4693   3699   4249 
   810 :   5443   5667   5680   5560 
   811 :   1267   2626   3295   2144 
   812 :    995    994   2170   1629 
   813 :   2772   1250   1776   2203 
   814 :   2329   2927   1947   2317 
   815 :   2975   3292   4276   3837 
   816 :   5165   5076   5482   5245 
   817 :   4168   4642   4307   4330 
   818 :   1733   2827   1935   1490 
   819 :   2974   4074   3138   2648 
   820 :   2066   1693    741    740 
   821 :   2520   2103   2785   3255 
   822 :   2292   2858   3340   2364 
   823 :   5525   5634   5722   5667 
   824 :   3277   2466   2234   1252 
   825 :    866   1793    868    867 
   826 :   1675   1911   2770   1676 
   827 :   2329   2635   3448   2927 
   828 :   5214   5287   4750   5113 
   829 :   5407   5662   5810   5725 
   830 :   2174   1394    485    484 
   831 :   1674   1346    796    795 
   832 :   3186   2953   1938   3131 
   833 :   3559   2481   3769   4438 
   834 :   2997   2057   1147   1146 
   835 :   2330   3181   1543   2757 
   836 :   4749   4180   5023   5373 
   837 :   3304   2521   1419   2191 
   838 :   2624   3426   2143   2860 
   839 :   2094    218    217   1484 
   840 :   2731   1979   1743   1432 
   841 :   2275   1640    341    340 
   842 :   5872   5843   5884   5863 
   843 :   1996   2160   2752   2637 
   844 :   2457   1672    335    334 
   845 :   2416   1727   1916   2878 
   846 :   2466   3277   4269   3824 
   847 :   5376   5315   4705   5037 
   848 :    908   2248   1267    909 
   849 :   2586   2710   2231   1249 
   850 :   1627    108   1456   2190 
   851 :   1834    171    170   1409 
   852 :   1863   1250   2772   2039 
   853 :    833    832   1649   1848 
   854 :   3567   4065   3207   3536 
   855 :    766    765   1623   2085 
   856 :   3800   2876   1253   3453 
   857 :    783   1320   1675    784 
   858 :   5016   5197   5640   5449 
   859 :   3240   2852   1512   2251 
   860 :    256   2308   1306    257 
   861 :   1194   1546   2379    353 
   862 :   2877   2265   1303   3515 
   863 :   1855   1854   1178   1177 
   864 :   2151   1503     44     43 
   865 :   3228   3732   3363   2563 
   866 :   2204     89     88   2252 
   867 :   1235   1234   1233   1853 
   868 :   2120   1752    325    324 
   869 :   1315   2509   3445   2135 
   870 :   4161   3917   2873   3313 
   871 :   5720   5855   5576   5788 
   872 :   3652   4704   4739   4543 
   873 :   1562   2367    892    891 
   874 :    430   1454    432    431 
   875 :   2362   1765    182    181 
   876 :   1827   1575   2253   2259 
   877 :   2537   3167   2841   3004 
   878 :    333    332    331   1300 
   879 :   2507   3522   4007   3684 
   880 :   1340   2243     41     40 
   881 :   2410    614    613   1470 
   882 :   4588   4947   5304   5006 
   883 :   2334   2019    692      6 
   884 :   1553   2400    104    103 
   885 :   1286    904    903   2127 
   886 :    798    797   2319   1759 
   887 :   5239   4573   3618   5164 
   888 :   1456    106    105   1775 
   889 :   4146   4614   4305   3639 
   890 :    719   2300   1533    720 
   891 :   1345   1583    274    273 
   892 :   1483    477    476   1608 
   893 :    609   2228   1586    610 
   894 :   2289   3325   2905   1323 
   895 :   1060   1391   1062   1061 
   896 :   3120   2842   3123   3932 
   897 :   2915   3440   3787   3278 
   898 :   2351   1572   2396   2917 
   899 :   1455   1511   1631   2241 
   900 :   4654   2111   1593   4160 
   901 :   3405   2851   1712   3005 
   902 :   3146   1978   2578   3774 
   903 :   5737   5786   5869   5830 
   904 :   1408     64     63   1700 
   905 :   1330   1414    852    851 
   906 :   2444   3562   3212   2737 
   907 :   1672   1842    336    335 
   908 :   2113    652    651   2364 
   909 :   4026   3167   3555   4321 
   910 :   1020   1019   3026   1757 
   911 :   3019   3135   3831   2542 
   912 :   4633   5162   4595   4142 
   913 :   2083   3248   3906   2775 
   914 :    841   1437   1688    842 
   915 :   1634   1291   2769   1884 
   916 :   2331   1806    629    628 
   917 :    221    220    219   1615 
   918 :   1351   2096   3285   2709 
   919 :   1502   2938   2939   2108 
   920 :   3036   2973   1620   1980 
   921 :   5809   5712   5808   5778 
   922 :   3575   3737   3231   2572 
   923 :   1545   1930   2334   1846 
   924 :   1697    816    815   1506 
   925 :   3731   4067   3090   3241 
   926 :   1602   2233   1767   1524 
   927 :   2866   3293   2844   2195 
   928 :   2155   3288   3080   1941 
   929 :   2658   3000   3506   4015 
   930 :   1866    416    415    414 
   931 :   2726   1998   1154   1153 
   932 :    281   1644    283    282 
   933 :   3529   2342   1550   2652 
   934 :    947   2395   1663    948 
   935 :   2204   1665     90     89 
   936 :   1281    669    668   1666 
   937 :   2084   1262   3257   2687 
   938 :   2161    761    760   1756 
   939 :   1686    155    154   1810 
   940 :   2290    270    269   1528 
   941 :   1598   2197   3028   2138 
   942 :   5842   5687   5522   5561 
   943 :   1728   1080   1079   1451 
   944 :   2648    767   1294   2974 
   945 :   2151     43     42   1521 
   946 :   1617    884    883   1509 
   947 :   4455   3763   4490   4650 
   948 :   2386   2674   1566   1802 
   949 :    717    716   1419   2096 
   950 :   2229   2863   1729   2266 
   951 :     71   1592   2296     72 
   952 :   2164   1667    186    185 
   953 :   2751   2397   1719   2723 
   954 :   2201    616    615   1449 
   955 :   2144   1495    911    910 
   956 :    693   1547   2383    694 
   957 :   2163   1496    789    788 
   958 :   1758    153    152   2418 
   959 :   3192   4335   4182   3135 
   960 :   3997   3460   1257   2513 
   961 :   2238   1277     99     98 
   962 :   5514   5601   5549   5282 
   963 :   2707   2319   1346   1948 
   964 :   1682   1966   3171   3016 
   965 :   4127   5369   4982   4853 
   966 :   3358   2807   2356   2355 
   967 :   5012   4782   4023   4137 
   968 :   2315   2804   3414   2805 
   969 :   1255   1614    167    166 
   970 :   2168   1674    795    794 
   971 :    800   1416    802    801 
   972 :    943   2285   1405    944 
   973 :    190   1645    192    191 
   974 :   2668   1924   1652   1341 
   975 :   2857   2357   1517   2081 
   976 :   2164   1765   2362   2959 
   977 :   1863   1036   1035   1250 
   978 :   2689   2121   1672   2457 
   979 :   1262   2084   1093   1092 
   980 :   4262   4796   4101   3587 
   981 :   2145   1641    339    338 
   982 :   4077   4170   4284   3755 
   983 :   1925   2005   3446   2516 
